Unique_ID,Study_ID,Location_ID,Survey_ID,Day_of_Week,Time_of_Day,Date,Start_time,End_time,Conditions,Weather,Temperature,Surveyor,Row_ID,Row_Total,Group_Size,Male,Female,Gender_Unknown,White,BlackAfricanAmerican,AmericanIndian_AlaskanNative,Asian,NativeHawaiian_PacificIslander,Latino,Multiple_Races,Race_Unknown,Age_0-4,Age_5-14,Age_15-24,Age_25-44,Age_45-64,Age_65+,Standing,Leaning,SittingFormal_Public,SittingFormal_Commercial,SittingFormal_Private,SittingInformal,Lying,Mobility_Assistance_Device,CommercialActivity_Providing,CommercialActivity_Buying,CommercialActivity_Observing,Eating/Drinking,Talking,CulturalActivity,UsingElectronics,ActiveRecreation,PassiveRecreation,WaitingTransportation,CivicWork,Smoking,DisruptiveActivity_Aggressive,DisruptiveActivity_Intoxicated,LivingActivities,Soliciting,Notes
"5,847",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,11,1,2,1,,,,,,,,,,1,,,,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,
"5,848",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,12,1,1,,1,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,
"5,849",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,13,1,1,,1,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,850",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,14,1,1,,1,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,851",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,15,1,1,1,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,,,1,,,,,,,
"5,852",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,16,1,1,1,,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,
"5,853",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,17,1,4,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
"5,854",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,18,1,4,1,,,1,,,,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
"5,855",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,19,1,4,1,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
"5,856",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,20,1,4,1,,,,,,,,,,1,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
"5,857",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,21,1,1,,1,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,
"5,858",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,22,1,1,1,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,
"5,859",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,23,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,1,1,
"5,860",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,24,1,1,1,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,
"5,861",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,25,1,2,,1,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
"5,862",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,26,1,2,,1,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
"5,863",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,27,1,1,,1,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,864",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,28,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,865",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,29,1,1,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,866",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,30,1,2,1,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,
"5,867",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,31,1,2,,1,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
"5,868",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,32,1,4,1,,,,,,1,,,,,,,1,,,,1,,,,,,,,1,,,,1,,,,,1,,,,,,,
"5,869",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,33,1,4,1,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,,1,,1,,,1,,,,,,,
"5,870",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,34,1,4,1,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,,1,,1,,,1,,,,,,,
"5,871",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,35,1,4,1,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,,1,,1,,,1,,,,,,,
"5,872",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,36,1,2,,1,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
"5,873",2018 People Staying Counts,BLT1,Weekday1_Midday,Weekday,Midday,20180720,1222,1232,,Sun-Shaded,64,UD4H,37,1,2,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
"5,874",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,1,1,1,1,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,875",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,2,1,1,,1,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,876",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,3,1,2,1,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,,
"5,877",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,4,1,2,1,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,,
"5,878",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,5,1,1,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,1,,,,1,,,,,,,,,,,,
"5,879",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,6,1,1,,1,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,880",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,7,1,2,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
"5,881",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,8,1,2,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
"5,882",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,9,1,1,1,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,1,,,1,,,,,,,
"5,883",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,10,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,
"5,884",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,11,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,
"5,885",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,12,1,1,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,886",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,13,1,1,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,
"5,887",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,14,1,2,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
"5,888",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,15,1,2,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
"5,889",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,16,1,1,,1,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,1,,,,,,1,,
"5,890",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,17,1,1,,1,,,1,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,
"5,891",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,18,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,892",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,19,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,
"5,893",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,20,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,894",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,21,1,2,1,,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,
"5,895",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,22,1,2,1,,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,1,,1,,,,,,,,,,
"5,896",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,23,1,1,1,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,897",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,24,1,1,,1,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,898",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,25,1,1,,1,,,,,,,,,1,,,1,,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,899",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,26,1,1,,1,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,900",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,27,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,1,1,,,1,,,,,,,
"5,901",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,28,1,2,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,,,,,,,,,1,,
"5,902",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,29,1,2,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,1,,
"5,903",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,30,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,904",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,31,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,905",2018 People Staying Counts,BLT1,Weekday1_Evening,Weekday,Evening,20180720,1623,1633,,Sun-Shaded,71,UD4H,32,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,
"5,906",2018 People Staying Counts,BLT1,Weekend_Midday,Weekend,Midday,20180908,1135,1145,,Sun-Shaded,69,UD4H,1,1,2,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,1,,,1,,,,,,,
"5,907",2018 People Staying Counts,BLT1,Weekend_Midday,Weekend,Midday,20180908,1135,1145,,Sun-Shaded,69,UD4H,2,1,2,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,1,,,1,,,,,,,
"5,908",2018 People Staying Counts,BLT1,Weekend_Midday,Weekend,Midday,20180908,1135,1145,,Sun-Shaded,69,UD4H,3,1,1,1,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,
"5,909",2018 People Staying Counts,BLT1,Weekend_Midday,Weekend,Midday,20180908,1135,1145,,Sun-Shaded,69,UD4H,4,1,1,,1,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,1,,
"5,910",2018 People Staying Counts,BLT1,Weekend_Midday,Weekend,Midday,20180908,1135,1145,,Sun-Shaded,69,UD4H,5,1,1,,1,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,,,,1,,
"5,911",2018 People Staying Counts,BLT1,Weekend_Midday,Weekend,Midday,20180908,1135,1145,,Sun-Shaded,69,UD4H,6,1,1,,1,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,
"5,912",2018 People Staying Counts,BLT1,Weekend_Midday,Weekend,Midday,20180908,1135,1145,,Sun-Shaded,69,UD4H,7,1,1,1,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,913",2018 People Staying Counts,BLT1,Weekend_Midday,Weekend,Midday,20180908,1135,1145,,Sun-Shaded,69,UD4H,8,1,1,,1,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,,,,1,,,,,,,
"5,914",2018 People Staying Counts,BLT1,Weekend_Midday,Weekend,Midday,20180908,1135,1145,,Sun-Shaded,69,UD4H,9,1,3,1,,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,
"5,915",2018 People Staying Counts,BLT1,Weekend_Midday,Weekend,Midday,20180908,1135,1145,,Sun-Shaded,69,UD4H,10,1,3,1,,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,1,1,,,,,,,,,,1,,
"5,916",2018 People Staying Counts,BLT1,Weekend_Midday,Weekend,Midday,20180908,1135,1145,,Sun-Shaded,69,UD4H,11,1,3,1,,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,1,,
"5,917",2018 People Staying Counts,BLT1,Weekend_Midday,Weekend,Midday,20180908,1135,1145,,Sun-Shaded,69,UD4H,12,1,1,1,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,1,,
"5,918",2018 People Staying Counts,BLT1,Weekend_Midday,Weekend,Midday,20180908,1135,1145,,Sun-Shaded,69,UD4H,13,1,1,1,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,919",2018 People Staying Counts,BLT1,Weekend_Midday,Weekend,Midday,20180908,1135,1145,,Sun-Shaded,69,UD4H,14,1,1,1,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,1,,,,,
"5,920",2018 People Staying Counts,BLT1,Weekend_Midday,Weekend,Midday,20180908,1135,1145,,Sun-Shaded,69,UD4H,15,1,1,,1,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,921",2018 People Staying Counts,BLT1,Weekend_Midday,Weekend,Midday,20180908,1135,1145,,Sun-Shaded,69,UD4H,16,1,1,,1,,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,
"5,922",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,1,1,2,1,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,
"5,923",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,2,1,2,1,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,
"5,924",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,3,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,
"5,925",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,4,1,1,,1,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,
"5,926",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,5,1,2,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
"5,927",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,6,1,2,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
"5,928",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,7,1,1,1,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,
"5,929",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,8,1,3,1,,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,1,,
"5,930",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,9,1,3,,1,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
"5,931",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,10,1,3,1,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
"5,932",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,11,1,1,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,
"5,933",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,12,1,1,1,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,
"5,934",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,13,1,1,,1,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,1,,,1,,,1,,
"5,935",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,14,1,1,1,,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,1,,
"5,936",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,15,1,1,,1,,,,,,,1,,,,,1,,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,937",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,16,1,1,,1,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,
"5,938",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,17,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,
"5,939",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,18,1,1,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,940",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,19,1,1,1,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,941",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,20,1,2,,1,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
"5,942",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,21,1,2,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
"5,943",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,22,1,1,1,,,,,,,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,
"5,944",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,23,1,2,,1,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,
"5,945",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,24,1,2,,1,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,
"5,946",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,25,1,2,,1,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
"5,947",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,26,1,2,1,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
"5,948",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,27,1,1,,1,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,1,
"5,949",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,28,1,1,1,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,1,1,,,,,,,
"5,950",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,29,1,1,,1,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,
"5,951",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,30,1,1,1,,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,1,,1,1,,,,,,,,,
"5,952",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,31,1,1,,1,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,1,,,,,
"5,953",2018 People Staying Counts,BLT1,Weekend_Evening,Weekend,Evening,20180721,1622,1632,,Sun-Shaded,71,UD4H,32,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,1,,,1,1,,,,,,,
"5,954",2018 People Staying Counts,BLT1,Weekday2_Morning,Weekday,Morning,20180725,0846,0856,,Sun-Shaded,67,UD4H,1,1,2,,1,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,1,,,,,
"5,955",2018 People Staying Counts,BLT1,Weekday2_Morning,Weekday,Morning,20180725,0846,0856,,Sun-Shaded,67,UD4H,2,1,2,,1,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,1,,,,,
"5,956",2018 People Staying Counts,BLT1,Weekday2_Morning,Weekday,Morning,20180725,0846,0856,,Sun-Shaded,67,UD4H,3,1,1,,1,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,1,,,1,,1,,,,,,,,
"5,957",2018 People Staying Counts,BLT1,Weekday2_Morning,Weekday,Morning,20180725,0846,0856,,Sun-Shaded,67,UD4H,4,1,1,,1,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
"5,958",2018 People Staying Counts,BLT1,Weekday2_Morning,Weekday,Morning,20180725,0846,0856,,Sun-Shaded,67,UD4H,5,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
